AT1G01060	AT1G04400	AT1G22770	AT1G32900	AT1G65480	AT2G21660	AT2G40080	AT2G46790	AT3G46640	AT5G02810	AT5G15840	AT5G61380	AT1G01380	AT1G79840	AT1G01530	AT4G02560	AT4G16280	AT1G02340	AT1G29910	AT4G16780	AT5G13930	AT1G04370	AT2G44840	AT3G23240	AT1G06160	AT3G12500	AT5G44420	AT1G07640	AT2G22330	AT3G56970	AT3G56980	AT4G31500	AT4G39950	AT5G23010	AT1G09530	AT1G29930	AT1G44446	AT2G18790	AT2G30570	AT2G46830	AT3G51240	AT4G14690	AT4G22880	AT5G13630	AT5G42800	AT1G09770	AT1G62360	AT1G75820	AT2G17950	AT2G27250	AT3G54180	AT4G16890	AT1G10170	AT1G74710	AT2G14610	AT4G39030	AT1G12610	AT1G50960	AT2G42540	AT5G17490	AT5G52310	AT1G12860	AT5G53210	AT1G12980	AT1G13960	AT1G14350	AT4G34160	AT1G14920	AT1G15550	AT2G04240	AT2G36270	AT3G27920	AT4G25420	AT5G61850	AT1G15360	AT1G01120	AT1G02205	AT4G24510	AT1G16490	AT1G15950	AT1G51680	AT2G30490	AT2G37040	AT2G38080	AT2G40890	AT4G34050	AT4G37970	AT5G48930	AT5G54160	AT1G18570	AT1G74100	AT4G39980	AT5G54810	AT1G19220	AT1G04240	AT2G42430	AT3G58190	AT4G14550	AT4G37650	AT1G19350	AT2G20570	AT2G43060	AT4G38850	AT5G10140	AT5G44190	AT5G57560	AT1G19850	AT1G01480	AT1G04550	AT1G73590	AT3G20840	AT4G11280	AT4G32880	AT4G37770	AT1G21970	AT1G06180	AT1G28300	AT1G62290	AT2G17090	AT2G41260	AT3G24650	AT3G26790	AT3G51810	AT3G54320	AT4G27160	AT5G66400	AT1G22070	AT1G23420	AT4G27330	AT4G37750	AT1G24260	AT1G69120	AT2G22540	AT3G54340	AT4G18960	AT4G24540	AT1G24590	AT3G15170	AT1G25560	AT1G26310	AT5G03840	AT1G26870	AT1G79580	AT1G26945	AT1G27730	AT1G07890	AT1G17420	AT1G19180	AT3G09640	AT4G25100	AT1G04250	AT1G80340	AT2G22810	AT3G62100	AT4G13260	AT4G14560	AT5G11320	AT5G13790	AT5G65165	AT1G30210	AT2G31270	AT3G54710	AT1G30330	AT2G44810	AT1G30490	AT5G16560	AT1G32330	AT2G26150	AT1G32540	AT1G08830	AT1G32640	AT1G28370	AT1G33760	AT1G67090	AT1G72260	AT1G77120	AT2G24850	AT2G46340	AT3G04720	AT3G15210	AT3G16470	AT3G45140	AT4G17490	AT5G07100	AT5G24770	AT5G24780	AT5G25610	AT5G47220	AT1G32770	AT1G17950	AT1G28470	AT1G62990	AT1G66230	AT1G73410	AT1G79180	AT4G12350	AT4G22680	AT4G28500	AT4G33450	AT5G12870	AT5G16600	AT5G56110	AT1G33240	AT1G04110	AT1G34370	AT1G08430	AT3G22200	AT5G07440	AT1G34790	AT1G61720	AT1G35515	AT2G39030	AT5G15960	AT1G42990	AT1G09080	AT2G31955	AT5G20990	AT5G28540	AT5G42020	AT1G45249	AT2G18050	AT5G20830	AT5G52300	AT1G46768	AT1G47870	AT2G37640	AT1G51700	AT1G52150	AT1G52880	AT1G52890	AT1G02930	AT1G20440	AT5G51070	AT1G53230	AT2G37630	AT1G53910	AT1G54060	AT1G69180	AT2G40220	AT3G27660	AT4G25140	AT5G40420	AT5G51210	AT1G55580	AT5G60690	AT1G55600	AT3G19700	AT1G56010	AT2G04160	AT1G56650	AT1G03940	AT1G22640	AT1G66390	AT2G23000	AT2G37260	AT3G29590	AT3G55120	AT4G09820	AT4G14090	AT5G17050	AT5G17220	AT5G54060	AT1G62300	AT1G45145	AT3G23430	AT4G04450	AT1G23380	AT1G30040	AT1G30950	AT1G47990	AT1G65620	AT1G76420	AT3G23630	AT3G48100	AT5G19040	AT1G63650	AT1G71030	AT2G23550	AT2G23580	AT2G46410	AT4G01060	AT5G08640	AT5G53200	AT1G32240	AT1G70510	AT2G26580	AT2G33860	AT2G34710	AT2G45190	AT4G00180	AT4G08150	AT5G03680	AT5G53950	AT5G63090	AT1G66350	AT2G41940	AT1G66600	AT1G67260	AT3G50660	AT1G68640	AT1G68480	AT2G45660	AT2G47730	AT5G20240	AT5G60910	AT1G69490	AT3G47340	AT5G15970	AT1G69600	AT4G02380	AT4G37370	AT5G35550	AT1G71692	AT1G71930	AT5G17420	AT1G73730	AT1G16400	AT1G16410	AT1G78000	AT3G19710	AT3G56040	AT5G43780	AT5G60890	AT1G74930	AT1G75080	AT5G05690	AT5G39860	AT1G77850	AT4G27260	AT5G54510	AT1G78600	AT1G12560	AT1G53500	AT3G16785	AT5G14750	AT2G01500	AT2G01570	AT1G04310	AT2G22300	AT3G30775	AT3G58070	AT3G62230	AT5G22920	AT5G41315	AT5G49450	AT5G61420	AT2G01930	AT4G09960	AT2G02450	AT2G03340	AT2G16910	AT1G13140	AT1G59740	AT1G66850	AT1G67990	AT1G73220	AT1G75790	AT1G75920	AT3G13220	AT3G28740	AT3G51590	AT4G00040	AT5G49070	AT1G19050	AT1G74890	AT5G62920	AT2G20180	AT1G03430	AT1G03630	AT1G03790	AT1G08980	AT1G52920	AT1G69010	AT1G69720	AT1G72770	AT1G78390	AT2G29090	AT3G04730	AT3G05120	AT3G11540	AT3G24220	AT3G44310	AT3G44320	AT3G61830	AT4G11140	AT4G18710	AT4G23750	AT4G26080	AT4G27440	AT4G39920	AT5G08130	AT5G20960	AT5G27320	AT5G42750	AT5G53290	AT5G54190	AT5G66880	AT5G67030	AT3G48090	AT4G25470	AT4G35900	AT2G22630	AT2G22770	AT2G39310	AT2G39330	AT3G09260	AT3G15950	AT3G16420	AT3G16430	AT2G23760	AT2G24570	AT2G40750	AT3G56400	AT4G31550	AT5G42650	AT1G56600	AT1G60470	AT1G74310	AT2G47180	AT3G22840	AT3G24500	AT3G57520	AT2G27050	AT2G27300	AT2G27990	AT2G28160	AT1G01580	AT3G58810	AT3G60330	AT5G03570	AT2G28350	AT3G11260	AT2G28550	AT2G28610	AT2G30250	AT4G36990	AT5G62020	AT2G30432	AT2G33810	AT2G33835	AT4G36930	AT5G20930	AT2G33880	AT3G52770	AT2G36010	AT2G31650	AT5G22220	AT5G24330	AT2G40170	AT3G11410	AT4G16160	AT5G56270	AT2G36890	AT1G44575	AT2G38470	AT3G26830	AT3G52430	AT2G19450	AT5G03650	AT2G40950	AT2G46680	AT2G42200	AT2G42830	AT4G00120	AT5G67110	AT2G43010	AT4G14130	AT5G59320	AT2G46270	AT4G10040	AT5G40330	AT2G33380	AT2G46770	AT3G17820	AT3G59060	AT5G18170	AT5G57360	AT2G46870	AT3G58780	AT2G46970	AT2G47190	AT2G47460	AT4G15480	AT3G01140	AT1G01510	AT3G01470	AT1G07900	AT2G19590	AT3G02990	AT3G03450	AT3G04670	AT3G07650	AT3G10800	AT3G11440	AT3G12250	AT3G13540	AT3G13890	AT3G61910	AT4G18780	AT5G54690	AT2G31160	AT3G23290	AT5G57050	AT3G15500	AT3G15510	AT1G11840	AT4G33150	AT3G16770	AT4G36920	AT3G16857	AT3G17609	AT1G12110	AT1G12370	AT1G37130	AT3G47430	AT3G18990	AT2G03220	AT4G16845	AT3G19290	AT3G20310	AT3G20770	AT1G62380	AT2G25490	AT5G25350	AT5G47230	AT3G22170	AT2G37678	AT5G02200	AT3G23130	AT3G23250	AT4G25480	AT4G25490	AT3G06120	AT3G22370	AT4G27140	AT4G34000	AT5G54070	AT3G25710	AT3G26744	AT3G61190	AT5G24520	AT5G67300	AT3G27785	AT3G27810	AT3G06490	AT3G28470	AT3G28910	AT1G04220	AT2G26250	AT4G33790	AT3G44750	AT4G37870	AT3G48160	AT4G11920	AT3G48430	AT3G49940	AT3G50410	AT1G49620	AT2G02820	AT3G51060	AT1G59500	AT2G23170	AT4G01500	AT4G37390	AT3G54220	AT1G03840	AT3G12280	AT5G03150	AT2G43360	AT3G22960	AT5G15530	AT5G49190	AT5G52920	AT1G57990	AT2G15890	AT2G29350	AT4G26150	AT4G29130	AT4G30270	AT4G35770	AT5G26340	AT5G56860	AT3G54620	AT3G55370	AT5G53450	AT1G19670	AT1G75040	AT2G14560	AT2G18660	AT3G57260	AT4G24240	AT5G35840	AT3G61850	AT3G61890	AT3G62420	AT3G57510	ATMG00160	AT4G00220	AT1G23080	AT1G70940	AT2G01420	AT5G67260	AT4G01250	AT2G19190	AT4G23550	AT4G01540	AT4G15090	AT4G16110	AT4G17750	AT2G22240	AT5G12030	AT4G28520	AT4G32980	AT5G14010	AT4G20380	AT1G19250	AT1G20630	AT5G61900	AT4G21330	AT3G23770	AT5G22260	AT4G21750	AT2G42840	AT4G23810	AT4G24020	AT1G08100	AT4G24470	AT1G10550	AT1G32170	AT3G23730	AT1G13260	AT1G43160	AT3G50970	AT1G09350	AT1G20450	AT1G20620	AT2G15050	AT2G42530	AT3G12580	AT1G02400	AT2G34555	AT3G55610	AT4G25530	AT4G32540	AT4G39400	AT5G07280	AT5G25620	AT5G65700	AT4G27410	AT4G28110	AT4G05100	AT5G14340	AT4G28610	AT2G02990	AT2G33770	AT2G45130	AT3G09922	AT3G52190	AT5G20150	AT4G30080	AT4G31800	AT1G64280	AT4G00340	AT4G31920	AT4G32730	AT1G08560	AT4G34590	AT4G34990	AT4G36730	AT4G35090	AT4G36870	AT5G49360	AT4G36260	AT4G37540	AT1G50420	AT4G38620	AT1G65060	AT3G53260	AT5G01900	AT5G02030	AT5G02470	AT2G29680	AT5G06070	AT5G03790	AT5G04240	AT5G05410	AT1G01470	AT1G52690	AT2G41190	AT3G17520	AT4G33720	AT5G59720	AT5G06100	AT5G06650	AT5G06950	AT5G06960	AT3G55730	AT5G07690	AT4G13770	AT5G07700	AT5G09750	AT1G18330	AT4G20370	AT5G10510	AT5G11260	AT1G29920	AT1G58290	AT3G23050	ATCG00270	AT5G11510	AT1G71830	AT2G21060	AT2G45830	AT3G57390	AT3G61250	AT4G38680	AT5G45890	AT5G14960	AT3G22231	AT5G15850	AT5G16820	AT5G17300	AT4G28720	AT5G17430	AT5G03740	AT5G22650	AT5G18560	AT5G18830	AT1G23020	AT3G46900	AT3G56240	AT5G24380	AT5G59030	AT5G59520	AT5G20730	AT2G45420	AT3G15540	AT3G50340	AT5G21120	AT2G40550	AT5G22570	AT5G23000	AT1G19570	AT5G23260	AT5G26660	AT3G59030	AT5G35770	AT5G37020	AT1G28130	AT5G37260	AT5G40350	AT5G40360	AT5G41410	AT5G42630	AT5G43270	AT5G45980	AT5G59340	AT5G48670	AT1G22015	AT5G04560	AT5G51990	AT5G52830	AT1G77760	AT5G65010	AT2G02480	AT5G65930	AT3G11980	AT5G59570	AT5G59820	AT3G46090	AT2G45450	AT2G20610	AT5G05730	AT5G61270	AT3G01120	AT3G03780	AT3G57050	AT4G03060	AT5G11530	AT5G51600	AT5G62000	AT2G33310	AT5G25890	AT5G62380	AT5G62430	AT5G65050	AT5G66870	AT1G17550	AT5G03280	AT5G67420
0.8133442	0.6153598	0.2034432	0.8367601	0.4210916	1.0378098	0.7086055	0.0092809	0.4235714	0.5681450	0.5271734	0.9391594	0.1807767	0.6648235	1.0445811	0.5079543	1.0101754	0.3241646	0.4342711	0.9536059	0.9437731	1.0361145	0.4671339	0.0622777	1.0700326	0.0678684	1.1090174	0.9294980	0.0879066	0.2757556	0.5669368	0.5831334	0.2780760	0.8010930	0.9677283	0.1078414	0.6078431	0.7054524	0.0434558	0.6699117	1.0092547	0.4287615	0.1719225	0.6920621	0.9074227	1.0318864	0.9366211	0.1601152	0.9761290	1.0001877	0.3852956	1.0071476	1.0511463	0.0005061	0.9298622	0.2608453	0.9554261	0.2103857	0.9683259	0.4895642	0.4114123	0.9592869	0.9797129	0.5943333	0.9913194	1.0019104	0.9129806	0.4165215	0.6712556	0.7415562	0.4576910	0.8211399	0.8280352	0.9893939	1.0136152	0.2027121	0.6270500	0.1491939	0.8996730	0.8944461	0.8548558	0.3257597	0.4228668	0.9911767	0.4983428	0.9342503	0.1698360	0.1176574	0.5776516	0.6026981	0.9293755	0.2270416	0.6624522	0.3100521	0.4516169	0.9715888	0.2872132	0.4597896	0.0003250	0.9997890	0.8103039	0.9439793	0.4251435	0.6014697	0.4753722	0.0471699	0.9844660	0.9465227	0.0984739	0.0061153	0.1206727	0.2961808	0.9198387	0.0892470	0.9480015	0.2397803	1.0203106	0.8841363	0.0697153	0.9933076	0.0605324	0.8680612	1.0249060	0.5865494	0.9604717	0.2381755	0.9741524	0.5527119	0.2054326	0.1054977	0.8152783	0.9782285	1.0591509	0.6493432	0.5029006	0.0124333	1.0986192	0.7063155	1.0014530	0.2310889	0.6954743	0.2643343	0.3052521	1.0387396	0.5308083	0.8292951	0.1519427	0.6276694	0.9336992	0.8574270	0.6973318	0.9405114	1.0198195	0.0399004	0.7222082	0.1557484	0.0503473	0.2176208	0.4482462	0.9229880	0.5885105	1.0066729	0.9639734	0.0935672	1.0274803	0.1506560	1.0395378	0.1712684	0.9903144	1.0138395	1.0619071	0.9425289	0.6423862	0.3516079	0.1391309	0.7011454	0.6581313	0.8120295	0.4625370	0.1070409	1.0717608	0.0082910	0.8186232	0.5472669	0.9967390	0.2723530	0.7339622	0.8620896	1.1444800	0.5259411	0.3003594	1.0198146	0.8443537	0.6060343	0.1585990	0.4509358	1.0021448	1.0176715	0.3206619	0.1828834	0.9688362	0.8116094	1.0339574	0.9987585	0.9639233	0.5454253	0.0303669	0.7745683	1.0261631	0.6190911	1.0054859	0.7607002	0.2129150	0.9747914	0.4879879	0.5056486	0.9908111	0.9195509	0.6573278	0.9923799	0.9670595	0.7822501	0.6502339	0.0580649	0.9769467	0.5769491	1.0327860	0.9441257	0.8393183	0.9704267	1.0235247	0.8112506	0.8253781	1.0005976	0.0162495	0.9451617	1.0869169	0.7595075	0.0172710	0.9206313	0.9592192	0.0547206	0.1133377	0.0462629	0.5752802	0.9554784	0.9729085	0.9803390	0.0640606	0.9461102	0.9149789	0.5389683	0.5234320	0.1469277	0.7267499	0.6090321	1.0115027	0.1310347	0.6391915	0.7783963	0.9086748	0.3097363	0.3394634	0.2399728	0.5391762	0.7686291	0.6679785	1.0333507	0.2147751	1.1055451	1.0697936	0.2371785	0.0707042	0.4573027	0.4909945	0.6175610	0.5130253	0.2835028	0.2846176	0.2701697	0.8723436	0.2443608	1.0230035	0.0011240	0.4857724	0.4202953	0.0341441	0.0015396	0.0256788	1.1113426	0.6759164	0.9689264	1.0093599	0.9438503	0.0182308	0.0536052	0.9914003	1.0235251	0.7795503	0.2892447	0.2435200	0.8735527	0.6731060	0.4561244	0.8588489	0.3065651	0.9648877	0.4951174	0.9923530	0.3000098	0.0287353	0.4437522	0.9632270	1.0020374	0.8079849	0.9595494	1.0158907	0.8089294	0.8058887	0.8310881	0.9198047	0.8717547	0.2269744	1.0086666	0.9374264	0.1650189	0.0875256	1.0221130	0.2235868	0.4230344	1.0426533	0.5217146	0.6122946	0.0135349	0.9685124	0.9877002	0.6283771	0.8868746	0.9635423	0.6866879	0.5180060	0.5996330	1.0216148	0.2681744	0.5888355	0.3432545	0.9658998	0.0638810	0.9870181	1.0205318	0.5259904	0.5004770	0.7746807	0.4529660	0.0744228	0.3768516	0.8611466	0.3562028	1.0974186	0.5139640	0.8959522	0.3988225	0.6502603	0.1025728	0.8577478	0.5417932	1.0131484	0.4485657	0.9711715	0.4351484	1.1130900	0.0788620	0.8812924	0.0500001	1.0283793	0.3562315	0.3655525	0.9913672	1.0507064	0.0335333	0.1021243	0.1301103	0.1323187	0.4828874	0.8352171	0.9816956	0.0731105	0.8262056	0.4196238	0.6922811	0.4776902	0.5718851	0.4491239	0.2019509	0.8887600	0.9092980	0.8682240	0.7732272	0.8614514	0.2366272	0.4366460	0.7086276	1.0427186	0.8782333	0.0275972	0.3712115	0.2668483	0.0475304	0.0838812	0.9174256	1.0387765	0.3577787	0.1100280	0.4432718	0.9485766	0.4933481	0.1218506	0.0732870	1.0050406	0.5226334	0.8425943	0.8765038	1.0562495	0.2391472	1.0779821	0.9824059	0.2275689	0.8257528	0.5126350	0.1067957	1.0783990	0.1329969	1.0688725	1.1349710	0.0990925	1.0735246	0.7866106	0.0695008	0.9465318	1.0324402	0.6011464	0.8861919	1.0917978	1.1850996	0.2202381	0.9948915	0.5244376	0.1417774	0.1437982	0.5670035	0.1173576	0.2486136	1.0366781	1.0994431	1.1001568	0.3090227	0.3754596	0.3310222	1.0553281	1.0368341	0.6319137	0.8984091	0.9323854	0.6690228	0.0723089	0.9605024	0.2913461	0.5271864	0.9809633	0.5273268	0.3717515	0.8810711	0.4777677	0.9662606	0.6199162	1.1059829	0.3681882	1.0959739	0.3415479	1.0396659	1.0860767	0.5797568	0.4225136	1.0586754	0.8343725	0.9272341	0.0033240	0.2883590	1.0292934	0.0396829	1.0401823	1.0923312	0.9363246	1.0687768	0.9240230	1.0924536	1.0390531	0.2016195	0.3164921	0.7548608	0.7831006	0.8225079	0.5390814	0.9958591	1.0650210	0.1683149	0.6238261	0.9749225	0.4158839	0.9596073	1.0057434	0.0503993	0.0690392	0.3053572	0.5045405	1.0259186	0.8880469	0.2483477	0.9509576	0.9989840	1.0497853	0.0145061	1.1153704	0.2442256	0.7157415	0.5030146	0.5420965	0.1941196	0.4651360	0.0326697	0.5402228	0.1785960	1.0728538	0.4191454	1.0001219	0.9598386	0.0576407	0.9158816	0.0410857	0.1224715	0.5155209	0.5056170	0.9268398	0.9585493	0.7022798	1.0593091	0.9831706	0.3324527	0.1275240	0.6142961	0.8277679	0.5141025	0.6065211	0.9664233	0.9048947	0.9787048	1.0280796	0.8729332	0.6001996	0.9358288	0.4805843	0.2464206	0.4142524	0.2516152	1.0370049	0.6930452	0.5990613	0.0665517	0.5349413	0.0321225	0.8502922	0.1865132	0.0342601	0.5545455	0.4236379	0.2366501	0.9478644	0.7275115	0.9872093	0.7809323	0.3744308	0.4275975	0.9769123	0.9263229	0.1057029	0.0092896	0.6190013	0.9836079	0.9331223	0.9999399	0.5696171	0.8221828	0.9762280	0.9722360	1.0094167	0.3215675	0.6286948	1.0873081	0.0776338	0.8387403	0.5346380	0.6302597	1.0902854	0.2644922	0.0596989	1.0689414	0.9198464	1.0434549	0.9622964	0.6042125	0.4514679	0.2807890	0.5092025	0.1213411	0.9769898	0.6200766	0.0824494	0.4186347	1.0943513	1.0251349	0.3918987	0.1191072	1.0275779	1.1474866	1.0274671	0.1204287	1.0109712	0.0687724	0.2092554	0.1238680	0.0789576	0.8207550	0.3987936	0.0312721	0.3899307	0.8062561	0.4940230	0.5876664	0.5353789	0.9715256	0.1911527	0.5394507	1.0583743	0.9861712	0.5107787	0.3423882	0.1619102	0.4095249	0.9254976	1.0300695	0.9947237	0.6277313	0.9103070	0.5228971	0.6961246	1.0443805	0.0504132	0.1088315	0.3809941	0.9845647	0.9756479	0.9205570	0.1928954	1.1176812	0.9823375	0.5987228	1.0295885	1.0398114	1.0052222	0.0578396	0.9697766	0.8578529	0.7464015	1.0095162	0.0370208	0.8860121	0.9924730	0.4068254	0.9996900	1.0697203	1.0442036	0.7902685	0.5785995	1.0569918	0.9901174	1.0573405	0.4035710	0.8062965	0.6186181	0.5419526	0.7162034	0.9784248	0.9530914	0.9704966	1.0013900	1.0966379	0.9514750	1.0166776	0.8385540	0.9680229	1.0605639	0.9853755	0.4139707	1.0539731	0.9345264	0.5721444	0.3666857	0.5427863	0.1186792	0.9488009	0.0491222	0.9604106	0.0863603	0.7710247	0.9699536	0.1771255	0.1521571	1.0069020	0.0679367	1.0268284	1.0758727	1.0331227	0.1785257	1.0493107	0.8116894	0.1398765	1.1110411	1.0061896	0.4816748	0.2886874	0.3341091	0.9385865	0.0560622	0.0012133	0.9529795	0.1232162	1.0007943	1.0522375	1.0817931	0.3796129	1.1524245	1.0017417	0.7751121	1.1324136	0.9712685	0.0999347	0.9878187	1.0666065	0.9842713	0.9689589	0.9722312	1.0020324	1.1136050	0.9604028	0.9710483	0.9497605	0.6432252	0.9356358	0.0101032	0.4867517	1.1431417	1.0208371	0.6993166	0.5665746	0.2153642	0.0647886	0.6215753	1.0445982	1.0407418	0.0455840	1.0036340	0.4930651	0.9424549	1.0228676	0.1053356	0.0471822	0.6097825	0.3249617	1.0112637	0.7118878	1.0652110	0.3895163	0.5589527	1.0705884	0.9128823	1.0054631	1.0501009	0.6120363	0.6614648	0.9981047
